id,username,display_name,text,created_at,language,like_count,retweet_count,reply_count,quote_count,url,is_reply,conversation_id,scraped_at
2022231667096875269,TheLastTime31,Ivy 🌺,Idk... it's just a very Chinese time in my life rn man... https://t.co/4LGMpto7FU,2026-02-13T08:49:35+00:00,en,0,0,0,0,https://x.com/TheLastTime31/status/2022231667096875269,False,2022231667096875269,2026-02-13T09:32:26.149988+00:00
2022227051013661092,graveyardcrow_,𝕬𝖎𝖉𝖆⁷ 🥢🔻,"RT @graveyardcrow_: ""you've met me at a very chinese time in my life""/""recently diagnosed as chinese"" &amp; it's the same people that called th…",2026-02-13T08:31:14+00:00,en,0,4,0,0,https://x.com/graveyardcrow_/status/2022227051013661092,False,2022227051013661092,2026-02-13T09:32:26.149988+00:00
2022215144940638605,gaIaxygang,六月 ☀️,at a very chinese time in my life meaning that i (ethnically chinese) want to collect as many angbao as possible,2026-02-13T07:43:56+00:00,en,3,0,0,0,https://x.com/gaIaxygang/status/2022215144940638605,False,2022215144940638605,2026-02-13T09:32:26.149988+00:00
2022193278175891861,DeuluBeing,Being Deulu,"mind you, this is my normal american accent. guess i'm at a very chinese time in my life https://t.co/lu1bKSq7w2",2026-02-13T06:17:02+00:00,en,0,0,0,0,https://x.com/DeuluBeing/status/2022193278175891861,False,2022193278175891861,2026-02-13T09:32:26.149988+00:00
2022146427779195338,James_Bozard,Simulation Schizo,@TiffanyxFong Does walking into a Chinese restaurant put me in a very Chinese time in my life?,2026-02-13T03:10:52+00:00,en,0,0,0,0,https://x.com/James_Bozard/status/2022146427779195338,True,2022036828099051702,2026-02-13T09:32:26.149988+00:00
2022146340072083649,egemago,roberto💿 is seeing geordie greep‼️,@atopossora those “you’ve caught me at a very chinese time in my life” jokes have always been stupid and weird,2026-02-13T03:10:31+00:00,en,1,0,0,0,https://x.com/egemago/status/2022146340072083649,True,2022143584271831323,2026-02-13T09:32:26.149988+00:00
2022139518787391704,si_yuzuuuu,toko-shie 🧋,"🎶: 我願變成童話裡 你愛的那個天使
張開雙手變成翅膀守護你
你要相信 you met me at a very chinese time in my life
幸福和快樂是結局

 #MoguSighting #MogPosting https://t.co/GoRuDysNph",2026-02-13T02:43:25+00:00,zh,3,0,0,0,https://x.com/si_yuzuuuu/status/2022139518787391704,False,2022139518787391704,2026-02-13T09:32:26.149988+00:00
2022136781546889392,sheep_xxl,XDEV,You met me at a very Chinese time in my life https://t.co/Hnl16SdzIx,2026-02-13T02:32:32+00:00,en,1,0,0,0,https://x.com/sheep_xxl/status/2022136781546889392,False,2022136781546889392,2026-02-13T09:32:26.149988+00:00
2022135898721464727,SolCorona01,Angel Corona,@PearlteaRizzy I’m in a very Chinese time in my life,2026-02-13T02:29:02+00:00,en,0,0,0,0,https://x.com/SolCorona01/status/2022135898721464727,True,2022039054960013822,2026-02-13T09:32:26.149988+00:00
2022132504078299191,lincloudd,lin 𝜗𝜚,he has met me at a very chinese time in my life https://t.co/lWrC57lOha,2026-02-13T02:15:33+00:00,en,0,0,0,0,https://x.com/lincloudd/status/2022132504078299191,False,2022132504078299191,2026-02-13T09:32:26.149988+00:00
2022118123852497343,studyinpink12,strawberry_milkshake 🍓,@tanyakanrl You meet me at the very chinese time in my life https://t.co/F1ZQFvGbMg,2026-02-13T01:18:24+00:00,en,0,0,0,0,https://x.com/studyinpink12/status/2022118123852497343,True,2021824616902119719,2026-02-13T09:32:26.149988+00:00
2022106267242967144,CallitWhatU12,Novie,“A very Chinese time in my life” is weird to me. It feels kinda disrespectful?? Nevertheless tho I do love to see China and Chinese culture being celebrated it is such an interesting and amazing place full of so much history. I hope to be able to visit someday 🙏🏾,2026-02-13T00:31:17+00:00,en,1,0,0,0,https://x.com/CallitWhatU12/status/2022106267242967144,False,2022106267242967144,2026-02-13T09:32:26.149988+00:00
2022094103534825928,ActAppalledxx,HELPeRsLittleHelper,I can't decide if I want to be in a very Chinese time in my life or a very Puerto Rican time in my life because both sound better than the shit I've got going on,2026-02-12T23:42:57+00:00,en,1,0,1,0,https://x.com/ActAppalledxx/status/2022094103534825928,False,2022094103534825928,2026-02-13T09:32:26.149988+00:00
2022061697335488659,theweenbros,The Ween Brothers,im in a very chinese time in my life rn,2026-02-12T21:34:11+00:00,en,0,0,0,0,https://x.com/theweenbros/status/2022061697335488659,False,2022061697335488659,2026-02-13T09:32:26.149988+00:00
2022057002105704791,jeffyfishie,Jeffy Napoli😛,@XD_Negative When you meet me I'll always be at a very Chinese time in my life,2026-02-12T21:15:31+00:00,en,1,0,1,0,https://x.com/jeffyfishie/status/2022057002105704791,True,2022055934944780307,2026-02-13T09:32:26.149988+00:00
2022056766813646881,XD_Negative,A Certain College Dropout,@jeffyfishie I saw a video about how Gen Z is the new Song Dynasty so you’ve met me at a very Chinese time in my life,2026-02-12T21:14:35+00:00,en,1,0,1,0,https://x.com/XD_Negative/status/2022056766813646881,True,2022055934944780307,2026-02-13T09:32:26.149988+00:00
2022054638955245956,mikubauer,Hoftsune Mikubauer,You’ve met me at a very chinese time in my life https://t.co/L4As7Z4hLd,2026-02-12T21:06:08+00:00,en,3,0,0,0,https://x.com/mikubauer/status/2022054638955245956,False,2022054638955245956,2026-02-13T09:32:26.149988+00:00
2022044077525807388,Sakura150722,Sakurasweet,RT @mishkas_mir: You met me at a very chinese time in my life https://t.co/34AWyxSRrO,2026-02-12T20:24:10+00:00,en,0,1,0,0,https://x.com/Sakura150722/status/2022044077525807388,False,2022044077525807388,2026-02-13T09:32:26.149988+00:00
2022042165250338960,mishkas_mir,Mishkaᥫ᭡🍉,You met me at a very chinese time in my life https://t.co/34AWyxSRrO,2026-02-12T20:16:34+00:00,en,31,1,2,0,https://x.com/mishkas_mir/status/2022042165250338960,False,2022042165250338960,2026-02-13T09:32:26.149988+00:00
2022035140365758470,doctorcalf,string,You met me at a very Chinese time in my life https://t.co/DprL1ppPOp,2026-02-12T19:48:39+00:00,en,3,0,0,0,https://x.com/doctorcalf/status/2022035140365758470,False,2022035140365758470,2026-02-13T09:32:26.149988+00:00
2022034198203445624,sloan_bones,pockets,you met me at a very chinese time in my life,2026-02-12T19:44:55+00:00,en,3,0,1,0,https://x.com/sloan_bones/status/2022034198203445624,False,2022034198203445624,2026-02-13T09:32:26.149988+00:00
2022031875695685774,azirasheen,𝙄 𝐒𝐏𝐘ᕒ𝐀𝐒𝐓ΞᎡ ▸ ࣪ ִ . ︵ 𓄹 🪼,"RT @ineffablesource: 𓐩￣  bryce  ‧̥˚̩̩̥͙·  extra  ︵  a  very  chinese  time  in  my  life  𓂃  screencaps  𓈒

𖥔  download:  https://t.co/kx5T…",2026-02-12T19:35:41+00:00,en,0,1,0,0,https://x.com/azirasheen/status/2022031875695685774,False,2022031875695685774,2026-02-13T09:32:26.149988+00:00
2022031680933068989,ineffablesource,𓄹 ✯ 𝓼𝒕𝒂𝒓𝒅𝒖𝒔𝒕． ♦̮̑ɜ,"𓐩￣  bryce  ‧̥˚̩̩̥͙·  extra  ︵  a  very  chinese  time  in  my  life  𓂃  screencaps  𓈒

𖥔  download:  https://t.co/kx5TEIGPMq  ﹙ 𓇻 ﹚
𖥔  don’t  claim  as  your  own  ﹙ 𓇻 ﹚
𖥔  like  or  retweet  if  you  save  ﹙ 𓇻 ﹚
𖥔  credit  @azirasheen  if  you  use  ﹙ 𓇻 ﹚ https://t.co/OYBRGsvVv7",2026-02-12T19:34:54+00:00,en,1,1,1,1,https://x.com/ineffablesource/status/2022031680933068989,False,2022031680933068989,2026-02-13T09:32:26.149988+00:00
2022022899474084006,TheDanReactor,The Dan Reactor🎙️,"#BrandonRogers #Skit #Parody

A Very Chinese Time in My Life (Brandon Rogers) REACTION
➡️https://t.co/JcSTNNbd20 https://t.co/e6esfUaSF6",2026-02-12T19:00:01+00:00,en,0,0,0,0,https://x.com/TheDanReactor/status/2022022899474084006,False,2022022899474084006,2026-02-13T09:32:26.149988+00:00
2022010096235221060,thenotoriousGPJ,George Pappas Jr.,@housesarebig You’ve met me at a very Chinese time in my life,2026-02-12T18:09:08+00:00,en,2,0,0,0,https://x.com/thenotoriousGPJ/status/2022010096235221060,True,2021871640205045967,2026-02-13T09:32:26.149988+00:00
2022003376582758891,Builtahouse,Danielle May B. Here,"me: opening my computer over the past few days to get work done

my supposedly randomized windows background: I SAID, you caught me in a very CHINESE time in my LIFE https://t.co/bz0ipaupqX",2026-02-12T17:42:26+00:00,en,10,1,0,0,https://x.com/Builtahouse/status/2022003376582758891,False,2022003376582758891,2026-02-13T09:32:26.149988+00:00
2021977018389389702,Unveiled_ChinaX,UnveiledChina,"🚨 What if ""becoming Chinese"" is the new cool vibe for Gen Z worldwide?

Fact: The ""You met me at a very Chinese time in my life"" trend is exploding on TikTok/Instagram—videos of people embracing hot water cures, congee breakfasts, red outfits for luck, and ""Chinamaxxing"" habits. https://t.co/3ty6yYx01e",2026-02-12T15:57:42+00:00,en,2,0,0,1,https://x.com/Unveiled_ChinaX/status/2021977018389389702,False,2021977018389389702,2026-02-13T09:32:26.149988+00:00
2021930338994512024,zeko_ishigami,EigenZeko,You met me at a very Chinese time in my life.,2026-02-12T12:52:13+00:00,en,2,0,0,0,https://x.com/zeko_ishigami/status/2021930338994512024,False,2021930338994512024,2026-02-13T09:32:26.149988+00:00
2021918334061883821,EztliLuna,Eztli Luna,"RT @yumiebb: gm 

sorry i haven’t been active yall met me at a very chinese time in my life https://t.co/5Pclr4XBUc",2026-02-12T12:04:30+00:00,en,0,3,0,0,https://x.com/EztliLuna/status/2021918334061883821,False,2021918334061883821,2026-02-13T09:32:26.149988+00:00
2021907799190778152,NamekianProphet,Deus Ex Machina 🤖,@dsonoiki This has found me at a very Chinese time in my life.,2026-02-12T11:22:39+00:00,en,0,0,0,0,https://x.com/NamekianProphet/status/2021907799190778152,True,2021421121279807916,2026-02-13T09:32:26.149988+00:00
2021904712598270076,tc_lfc_,trev,RT @girl__virus: you met me at a very chinese time in my life,2026-02-12T11:10:23+00:00,en,0,3206,0,0,https://x.com/tc_lfc_/status/2021904712598270076,False,2021904712598270076,2026-02-13T09:32:26.149988+00:00
2021880064736899385,MALIgAssociates,MALIgAssociates🇮🇶🇵🇸,RT @girl__virus: you met me at a very chinese time in my life,2026-02-12T09:32:26+00:00,en,0,3206,0,0,https://x.com/MALIgAssociates/status/2021880064736899385,False,2021880064736899385,2026-02-13T09:32:26.149988+00:00
2021862912890212719,BeanerOfSnow,Snow Beaner,You met me at a very chinese time in my life https://t.co/6NFE0tRsLR,2026-02-12T08:24:17+00:00,en,2,0,0,0,https://x.com/BeanerOfSnow/status/2021862912890212719,False,2021862912890212719,2026-02-13T09:32:26.149988+00:00
2021843593766560132,jansinners,☁️,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-12T07:07:31+00:00,en,0,25,0,0,https://x.com/jansinners/status/2021843593766560132,False,2021843593766560132,2026-02-13T09:32:26.149988+00:00
2021830031908171996,justacoverband,洛兰,"RT @bimbocommunist: Bojack would go to China to become the face of some random sportswear brand, post “I’m in a very Chinese time in my lif…",2026-02-12T06:13:38+00:00,en,0,1,0,0,https://x.com/justacoverband/status/2021830031908171996,False,2021830031908171996,2026-02-13T09:32:26.149988+00:00
2021823066137923790,psymeki,Meki,You met me at a very chinese time in my life https://t.co/7bnQZMp7hm,2026-02-12T05:45:57+00:00,en,7,0,3,0,https://x.com/psymeki/status/2021823066137923790,False,2021823066137923790,2026-02-13T09:32:26.149988+00:00
2021818124346277966,GroyperHoliday,BSG,RT @sourfarmer: You caught me at a very chinese time in my life.,2026-02-12T05:26:19+00:00,en,0,1,0,0,https://x.com/GroyperHoliday/status/2021818124346277966,False,2021818124346277966,2026-02-13T09:32:26.149988+00:00
2021813611224871201,bimbocommunist,🍒🖤 MALE APOLOGIST 🖤🍒,"Bojack would go to China to become the face of some random sportswear brand, post “I’m in a very Chinese time in my life” and then promptly be arrested and executed for drug trafficking",2026-02-12T05:08:23+00:00,en,23,1,1,0,https://x.com/bimbocommunist/status/2021813611224871201,True,2021813607147954364,2026-02-13T09:32:26.149988+00:00
2021797470137643221,emmcjulians,kia!,i’m at a very chinese time in my life  https://t.co/Jl76vJweEF,2026-02-12T04:04:14+00:00,en,0,0,0,0,https://x.com/emmcjulians/status/2021797470137643221,False,2021797470137643221,2026-02-13T09:32:26.149988+00:00
2021758534929776790,HiddenMasquerad,Force 🖤🩶🤍💜,“you’ve met me at a very Chinese time in my life” oh yeah have you read Lu Xun,2026-02-12T01:29:31+00:00,en,0,0,0,0,https://x.com/HiddenMasquerad/status/2021758534929776790,False,2021758534929776790,2026-02-13T09:32:26.149988+00:00
2021749513992421576,Rizzem_wif_tism,Trae Snoozy (Central Bank Disrespector),@123skely This found me at a very Chinese time in my life.,2026-02-12T00:53:41+00:00,en,2,0,0,0,https://x.com/Rizzem_wif_tism/status/2021749513992421576,True,2021657248930705584,2026-02-13T09:32:26.149988+00:00
2021723764837491008,desmondjacobz,dez,A Very Chinese Time in My Life https://t.co/AYH9E3froB via @YouTube,2026-02-11T23:11:22+00:00,en,0,0,0,0,https://x.com/desmondjacobz/status/2021723764837491008,False,2021723764837491008,2026-02-13T09:32:26.149988+00:00
2021698850646311263,addy2845,Addy,You met me at a very chinese time in my life https://t.co/5aGzKx8Z1h,2026-02-11T21:32:21+00:00,en,5,0,0,0,https://x.com/addy2845/status/2021698850646311263,False,2021698850646311263,2026-02-13T09:32:26.149988+00:00
2021689973783900185,glassysquirrel,Squirrel with Glasses 𓅃,@klara_sjo I am at a very chinese time in my life,2026-02-11T20:57:05+00:00,en,1,0,0,0,https://x.com/glassysquirrel/status/2021689973783900185,True,2021672569049387075,2026-02-13T09:32:26.149988+00:00
2021688920920993815,stoatsweetness,stoasty 🍮,RT @VOTAPVBLICA: “You found me in a very Chinese time in my life.” #tintin https://t.co/ZUYmMYyYAG,2026-02-11T20:52:54+00:00,en,0,472,0,0,https://x.com/stoatsweetness/status/2021688920920993815,False,2021688920920993815,2026-02-13T09:32:26.149988+00:00
2021672043541037267,IsHungover,Is Hungover? (Yo La Tengo),Ehrm you’ve caught me at a very Chinese time in my life #YAPPER https://t.co/bL1eP6NJ3J https://t.co/p527h0IBrQ,2026-02-11T19:45:50+00:00,en,3,0,0,0,https://x.com/IsHungover/status/2021672043541037267,False,2021672043541037267,2026-02-13T09:32:26.149988+00:00
2021640961286111372,millycam,Camilla,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T17:42:20+00:00,en,0,25,0,0,https://x.com/millycam/status/2021640961286111372,False,2021640961286111372,2026-02-13T09:32:26.149988+00:00
2021633695472554372,cao1462204745,拥抱阳光,"你知道吗，现在外网都在说“我现在很中国”，众多外国网友都在学习如何当一个中国人。过去几个月，有一句很无厘头的话充斥在各大社交媒体上，“你是在我人生中一个非常中国式的时期遇见我的（You met me at a very Chinese time in my life）”#BecomingChinese
#ChineseTime https://t.co/BLwsmXp2kb",2026-02-11T17:13:27+00:00,zh,0,0,1,0,https://x.com/cao1462204745/status/2021633695472554372,False,2021633695472554372,2026-02-13T09:32:26.149988+00:00
2021624036506427486,yume_gume,yume! (psn),you met me in a very… chinese time in my life https://t.co/4YlEhk6FHw,2026-02-11T16:35:04+00:00,en,2,0,0,0,https://x.com/yume_gume/status/2021624036506427486,False,2021624036506427486,2026-02-13T09:32:26.149988+00:00
2021622084321841511,sourfarmer,Sourfarmer,You caught me at a very chinese time in my life.,2026-02-11T16:27:19+00:00,en,8,1,2,0,https://x.com/sourfarmer/status/2021622084321841511,False,2021622084321841511,2026-02-13T09:32:26.149988+00:00
2021621133507014707,Ria11Rialove,Sabrina The Teenage Bitch,"RT @StaticJungle: “Everybody get Chinese NOW”
“You caught me at a very Chinese time in my life”

The Chinese: https://t.co/dJUSIGErCD",2026-02-11T16:23:32+00:00,en,0,8,0,0,https://x.com/Ria11Rialove/status/2021621133507014707,False,2021621133507014707,2026-02-13T09:32:26.149988+00:00
2021612740519788929,redbfosi,🦂,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T15:50:11+00:00,en,0,25,0,0,https://x.com/redbfosi/status/2021612740519788929,False,2021612740519788929,2026-02-13T09:32:26.149988+00:00
2021592276401623098,jann60639,Jannik Sinner,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T14:28:52+00:00,en,0,25,0,0,https://x.com/jann60639/status/2021592276401623098,False,2021592276401623098,2026-02-13T09:32:26.149988+00:00
2021579762695626959,justinknox__,knox,"You met me at a very Chinese time in my life. 

#HK https://t.co/3KmhJJCXjf",2026-02-11T13:39:09+00:00,en,21,0,2,0,https://x.com/justinknox__/status/2021579762695626959,False,2021579762695626959,2026-02-13T09:32:26.149988+00:00
2021561217651970187,withOUTloveisa,isa jurídico ms isohp romatem xlov,im at a very chinese time in my life https://t.co/iRBuWbjet7,2026-02-11T12:25:27+00:00,en,1,0,1,0,https://x.com/withOUTloveisa/status/2021561217651970187,False,2021561217651970187,2026-02-13T09:32:26.149988+00:00
2021538870467371337,maysdelicate,miv🤍,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T10:56:39+00:00,en,0,25,0,0,https://x.com/maysdelicate/status/2021538870467371337,False,2021538870467371337,2026-02-13T09:32:26.149988+00:00
2021537580085624995,griastri,iya,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T10:51:32+00:00,en,0,25,0,0,https://x.com/griastri/status/2021537580085624995,False,2021537580085624995,2026-02-13T09:32:26.149988+00:00
2021537030468239651,per_la_testa,quello_che_mi_passa,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T10:49:21+00:00,en,0,25,0,0,https://x.com/per_la_testa/status/2021537030468239651,False,2021537030468239651,2026-02-13T09:32:26.149988+00:00
2021527969370431656,jadnimravi,клелија,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T10:13:20+00:00,en,0,25,0,0,https://x.com/jadnimravi/status/2021527969370431656,False,2021527969370431656,2026-02-13T09:32:26.149988+00:00
2021527660065857601,asbunisasii,dhe 𓅣,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T10:12:06+00:00,en,0,25,0,0,https://x.com/asbunisasii/status/2021527660065857601,False,2021527660065857601,2026-02-13T09:32:26.149988+00:00
2021526701151486007,plinthsprize,╰►mina 🫶🍎 jessup truther,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T10:08:18+00:00,en,0,25,0,0,https://x.com/plinthsprize/status/2021526701151486007,False,2021526701151486007,2026-02-13T09:32:26.149988+00:00
2021519012568740140,intocopse,sara,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T09:37:45+00:00,en,0,25,0,0,https://x.com/intocopse/status/2021519012568740140,False,2021519012568740140,2026-02-13T09:32:26.149988+00:00
2021518404545618255,Feanorians6,Jimmy Crystal told me so!,"RT @StaticJungle: “Everybody get Chinese NOW”
“You caught me at a very Chinese time in my life”

The Chinese: https://t.co/dJUSIGErCD",2026-02-11T09:35:20+00:00,en,0,8,0,0,https://x.com/Feanorians6/status/2021518404545618255,False,2021518404545618255,2026-02-13T09:32:26.149988+00:00
2021503095918952480,chaossainz,joie | 🌠,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T08:34:30+00:00,en,0,25,0,0,https://x.com/chaossainz/status/2021503095918952480,False,2021503095918952480,2026-02-13T09:32:26.149988+00:00
2021499109820322190,1244wdc,evan ⁴⁴,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T08:18:40+00:00,en,0,25,0,0,https://x.com/1244wdc/status/2021499109820322190,False,2021499109820322190,2026-02-13T09:32:26.149988+00:00
2021498079342625117,9inekillls,rei ★ 🎐,RT @VOTAPVBLICA: “You found me in a very Chinese time in my life.” #tintin https://t.co/ZUYmMYyYAG,2026-02-11T08:14:34+00:00,en,0,472,0,0,https://x.com/9inekillls/status/2021498079342625117,False,2021498079342625117,2026-02-13T09:32:26.149988+00:00
2021496071135052062,gr63lfg27877,georgie63pilled,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T08:06:35+00:00,en,0,25,0,0,https://x.com/gr63lfg27877/status/2021496071135052062,False,2021496071135052062,2026-02-13T09:32:26.149988+00:00
2021486337472520632,wenojugoya06,🫧mj🦕,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T07:27:54+00:00,en,0,25,0,0,https://x.com/wenojugoya06/status/2021486337472520632,False,2021486337472520632,2026-02-13T09:32:26.149988+00:00
2021480376405983560,carld1z,janniksinnerslefttoe,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T07:04:13+00:00,en,0,25,0,0,https://x.com/carld1z/status/2021480376405983560,False,2021480376405983560,2026-02-13T09:32:26.149988+00:00
2021465925053235684,ynguklvr,ClubHollanov B,RT @bhsdtl: jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T06:06:48+00:00,en,0,25,0,0,https://x.com/ynguklvr/status/2021465925053235684,False,2021465925053235684,2026-02-13T09:32:26.149988+00:00
2021452793127764267,awoo1989,Michi 🇦🇱,i am in a very chinese time in my life,2026-02-11T05:14:37+00:00,en,1,0,1,0,https://x.com/awoo1989/status/2021452793127764267,False,2021452793127764267,2026-02-13T09:32:26.149988+00:00
2021447619604865276,bhsdtl,ًً,jannik: you met me at a very chinese time in my life https://t.co/XwTf30CznW,2026-02-11T04:54:03+00:00,en,369,25,1,3,https://x.com/bhsdtl/status/2021447619604865276,False,2021447619604865276,2026-02-13T09:32:26.149988+00:00
2021438958190854540,Yuuker_kazami,yuuker kazami,@donquipanties99 i’m just not at a very chinese time in my life right now… https://t.co/uwYZK1Oa1q,2026-02-11T04:19:38+00:00,en,3,1,0,0,https://x.com/Yuuker_kazami/status/2021438958190854540,True,2021427296717111500,2026-02-13T09:32:26.149988+00:00
2021412835490922998,moon__burned,Cherry,you meet me in a very chinese time in my life https://t.co/t5SnYhBvES,2026-02-11T02:35:50+00:00,en,1,0,2,0,https://x.com/moon__burned/status/2021412835490922998,False,2021412835490922998,2026-02-13T09:32:26.149988+00:00
2021412217330204805,marxistcomrad,CLASSWARCOMPLEX ☭,@girlcloudnine You met me at a very Chinese time in my life,2026-02-11T02:33:23+00:00,en,56,0,0,0,https://x.com/marxistcomrad/status/2021412217330204805,True,2021247257442476261,2026-02-13T09:32:26.149988+00:00
2021410601151627516,freeAsaprocky,Pau,you met me at a very chinese time in my life,2026-02-11T02:26:57+00:00,en,0,0,0,0,https://x.com/freeAsaprocky/status/2021410601151627516,False,2021410601151627516,2026-02-13T09:32:26.149988+00:00
2021396644886086040,Kyoya_N7,Kyoya,you have met me at a VERY chinese time in my life. https://t.co/ixzYehDPZs,2026-02-11T01:31:30+00:00,en,0,0,0,0,https://x.com/Kyoya_N7/status/2021396644886086040,False,2021396644886086040,2026-02-13T09:32:26.149988+00:00
2021391965322084846,normietrashbmbo,crybaby 🖤,You’ve met me at a very chinese time in my life https://t.co/d7EHLEq4oJ,2026-02-11T01:12:54+00:00,en,28,0,3,0,https://x.com/normietrashbmbo/status/2021391965322084846,False,2021391965322084846,2026-02-13T09:32:26.149988+00:00
2021387857445986493,humanistvampire,‏ ִֶָ𐀔,RT @VOTAPVBLICA: “You found me in a very Chinese time in my life.” #tintin https://t.co/ZUYmMYyYAG,2026-02-11T00:56:35+00:00,en,0,472,0,0,https://x.com/humanistvampire/status/2021387857445986493,False,2021387857445986493,2026-02-13T09:32:26.149988+00:00
2021364567843143752,corbinbleu4eva,Princess Amethyst🥀🃏🏹🎸🌙❣️🐂🐻🐰💖💛💙,"RT @fw1nklover69: because my chinese oomfs accepted me when i was in a very chinese time in my life, as a latina i will accept them as lati…",2026-02-10T23:24:02+00:00,en,0,7,0,0,https://x.com/corbinbleu4eva/status/2021364567843143752,False,2021364567843143752,2026-02-13T09:32:26.149988+00:00
2021360604154613798,Lines_zen,Lin⁷ 🇵🇸,RT @VOTAPVBLICA: “You found me in a very Chinese time in my life.” #tintin https://t.co/ZUYmMYyYAG,2026-02-10T23:08:17+00:00,en,0,472,0,0,https://x.com/Lines_zen/status/2021360604154613798,False,2021360604154613798,2026-02-13T09:32:26.149988+00:00
2021357221121229202,snootworld,⫷ 𓁹 ⫸,RT @VOTAPVBLICA: “You found me in a very Chinese time in my life.” #tintin https://t.co/ZUYmMYyYAG,2026-02-10T22:54:51+00:00,en,0,472,0,0,https://x.com/snootworld/status/2021357221121229202,False,2021357221121229202,2026-02-13T09:32:26.149988+00:00
2021352166376734765,SebNeedsRest,Dust Rider,"RT @fw1nklover69: because my chinese oomfs accepted me when i was in a very chinese time in my life, as a latina i will accept them as lati…",2026-02-10T22:34:46+00:00,en,0,7,0,0,https://x.com/SebNeedsRest/status/2021352166376734765,False,2021352166376734765,2026-02-13T09:32:26.149988+00:00
2021347860504248507,WornCattlemanRe,hi,"@Nobbie_OCs I didn’t think the invasion of Cyberstan would be normal*
just a look into how chinese my mind is
you caught me at a very chinese time in my life",2026-02-10T22:17:39+00:00,en,2,0,0,0,https://x.com/WornCattlemanRe/status/2021347860504248507,True,2021222663222403499,2026-02-13T09:32:26.149988+00:00
2021341217011925234,coso2324,Puto Pendejo Choppeado,RT @VOTAPVBLICA: “You found me in a very Chinese time in my life.” #tintin https://t.co/ZUYmMYyYAG,2026-02-10T21:51:15+00:00,en,0,472,0,0,https://x.com/coso2324/status/2021341217011925234,False,2021341217011925234,2026-02-13T09:32:26.149988+00:00
2021341019187577104,HerunaAho,ヘルナ ♪ 🔅 🗝️⛓️‍💥,"RT @fw1nklover69: because my chinese oomfs accepted me when i was in a very chinese time in my life, as a latina i will accept them as lati…",2026-02-10T21:50:28+00:00,en,0,7,0,0,https://x.com/HerunaAho/status/2021341019187577104,False,2021341019187577104,2026-02-13T09:32:26.149988+00:00
2021339622585008225,vercities,vercy !! 👾,"RT @fw1nklover69: because my chinese oomfs accepted me when i was in a very chinese time in my life, as a latina i will accept them as lati…",2026-02-10T21:44:55+00:00,en,0,7,0,0,https://x.com/vercities/status/2021339622585008225,False,2021339622585008225,2026-02-13T09:32:26.149988+00:00
2021338428953198666,Kynarenic,Kyna,Speeding up at every yellow light bc I’m in a very Chinese time in my life,2026-02-10T21:40:10+00:00,en,0,0,0,0,https://x.com/Kynarenic/status/2021338428953198666,False,2021338428953198666,2026-02-13T09:32:26.149988+00:00
2021334409845276811,paufufufun,Paufeet || C0MMS OPEN!,"RT @fw1nklover69: because my chinese oomfs accepted me when i was in a very chinese time in my life, as a latina i will accept them as lati…",2026-02-10T21:24:12+00:00,en,0,7,0,0,https://x.com/paufufufun/status/2021334409845276811,False,2021334409845276811,2026-02-13T09:32:26.149988+00:00
2021331944798351791,owo_hiropon,ヒロポン/HIRO-PON 🐸🖌️,"RT @fw1nklover69: because my chinese oomfs accepted me when i was in a very chinese time in my life, as a latina i will accept them as lati…",2026-02-10T21:14:24+00:00,en,0,7,0,0,https://x.com/owo_hiropon/status/2021331944798351791,False,2021331944798351791,2026-02-13T09:32:26.149988+00:00
2021327815061205419,Kidsmealstudios,KidsMeal,@OldJimZimmer This is a very Chinese time in my life,2026-02-10T20:58:00+00:00,en,3,0,1,0,https://x.com/Kidsmealstudios/status/2021327815061205419,True,2021304185984254053,2026-02-13T09:32:26.149988+00:00
